panel,rna_metric,metric_label,permutation_index,null_spearman_rs,observed_spearman_rs
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4651,0.0161350844277673,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4652,-0.0463414634146341,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4653,-0.1664165103189493,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4654,0.1416510318949343,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4655,-0.1827392120075047,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4656,0.1298311444652908,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4657,0.0801125703564728,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4658,-0.1133208255159475,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4659,0.3333958724202627,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4660,-0.2024390243902439,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4661,9.380863039399e-4,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4662,0.1510318949343339,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4663,-0.1148217636022514,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4664,0.3054409005628518,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4665,0.0026266416510318,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4666,-0.2954971857410882,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4667,0.1699812382739212,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4668,-0.0694183864915572,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4669,-0.1536585365853658,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4670,-0.2065666041275797,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4671,0.3718574108818011,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4672,-0.0532833020637898,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4673,0.023452157598499,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4674,0.0675422138836773,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4675,-0.1151969981238274,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4676,-0.0827392120075047,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4677,-0.2416510318949343,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4678,-0.0825515947467167,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4679,-0.0418386491557223,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4680,0.0324577861163227,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4681,0.14953095684803,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4682,-0.0455909943714821,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4683,-0.0630393996247654,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4684,-0.3048780487804878,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4685,-0.1984990619136961,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4686,-0.0030018761726078,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4687,0.0604127579737335,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4688,0.0444652908067542,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4689,-0.1861163227016885,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4690,-0.0930581613508442,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4691,-0.2705440900562852,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4692,-0.0215759849906191,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4693,-0.0848030018761726,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4694,0.173358348968105,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4695,-0.0780487804878048,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4696,-0.2112570356472796,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4697,0.0187617260787992,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4698,-0.0930581613508442,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4699,-0.0692307692307692,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4700,0.0380863039399624,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4701,-0.1405253283302064,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4702,0.1153846153846154,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4703,0.0212007504690431,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4704,-0.2414634146341463,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4705,0.2594746716697936,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4706,-0.0795497185741088,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4707,0.0457786116322701,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4708,0.1011257035647279,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4709,-0.1442776735459662,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4710,-0.1050656660412758,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4711,-0.1804878048780487,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4712,-0.0467166979362101,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4713,-0.1926829268292683,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4714,-0.149718574108818,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4715,0.0030018761726078,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4716,0.1268292682926829,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4717,0.0382739212007504,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4718,0.1622889305816135,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4719,-0.2422138836772983,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4720,0.0251407129455909,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4721,0.0337711069418386,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4722,-0.0326454033771107,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4723,-0.0581613508442776,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4724,-0.0061913696060037,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4725,0.0720450281425891,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4726,-0.175422138836773,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4727,0.2452157598499062,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4728,-0.0517823639774859,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4729,-0.0947467166979362,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4730,-0.0848030018761726,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4731,0.0579737335834896,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4732,0.1834896810506567,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4733,-0.1636022514071294,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4734,0.1174484052532833,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4735,-0.2772983114446529,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4736,0.0120075046904315,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4737,0.2052532833020638,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4738,-0.1474671669793621,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4739,0.1095684803001876,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4740,-0.0176360225140712,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4741,-0.1333958724202626,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4742,0.0722326454033771,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4743,-0.1615384615384615,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4744,-0.123452157598499,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4745,0.1354596622889305,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4746,-0.0448405253283302,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4747,-0.0163227016885553,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4748,-0.0857410881801125,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4749,-0.0821763602251407,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4750,0.0082551594746716,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4751,0.2422138836772983,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4752,-0.0913696060037523,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4753,0.0829268292682926,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4754,0.0084427767354596,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4755,0.1868667917448405,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4756,0.1470919324577861,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4757,-0.0031894934333958,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4758,0.3112570356472796,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4759,0.0026266416510318,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4760,-0.1196998123827392,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4761,0.1341463414634146,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4762,0.1337711069418386,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4763,0.0771106941838649,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4764,0.1420262664165103,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4765,-0.0448405253283302,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4766,0.0131332082551594,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4767,-0.2853658536585366,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4768,0.04859287054409,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4769,0.0973733583489681,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4770,0.0570356472795497,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4771,0.0697936210131332,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4772,0.0069418386491557,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4773,0.2834896810506567,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4774,-0.2694183864915572,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4775,-0.2073170731707317,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4776,0.0784240150093808,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4777,-0.0015009380863039,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4778,-0.2924953095684803,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4779,-0.0928705440900563,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4780,-0.2136960600375234,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4781,0.2568480300187618,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4782,0.14953095684803,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4783,0.0114446529080675,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4784,-0.1339587242026266,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4785,0.2557223264540338,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4786,-0.0103189493433395,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4787,0.0371482176360225,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4788,-0.2893058161350845,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4789,-0.1474671669793621,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4790,0.0095684803001876,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4791,0.2187617260787993,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4792,0.0712945590994371,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4793,-0.1110694183864915,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4794,0.1829268292682927,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4795,-0.3712945590994372,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4796,-0.0153846153846153,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4797,-0.1431519699812382,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4798,-0.0506566604127579,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4799,0.023639774859287,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4800,-0.1189493433395872,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4801,-0.1609756097560976,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4802,-0.098686679174484,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4803,-0.2891181988742964,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4804,0.1227016885553471,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4805,-0.1172607879924953,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4806,-0.1799249530956848,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4807,-0.0863039399624765,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4808,-0.2482176360225141,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4809,-0.1549718574108818,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4810,0.1555347091932458,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4811,-0.1260787992495309,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4812,-0.1050656660412758,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4813,-0.1048780487804878,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4814,-0.1932457786116323,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4815,0.150656660412758,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4816,-0.0183864915572232,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4817,-0.0459662288930581,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4818,0.1669793621013133,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4819,-0.0651031894934334,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4820,0.0257035647279549,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4821,-0.0091932457786116,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4822,0.2741088180112571,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4823,-0.074859287054409,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4824,0.0544090056285178,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4825,0.1596622889305816,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4826,-0.2969981238273921,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4827,-0.04953095684803,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4828,-0.125515947467167,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4829,-0.2403377110694184,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4830,-0.0842401500938086,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4831,0.0542213883677298,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4832,0.073545966228893,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4833,-0.0095684803001876,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4834,0.0667917448405253,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4835,0.0821763602251407,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4836,0.0829268292682926,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4837,0.0555347091932457,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4838,-0.2,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4839,-0.1529080675422139,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4840,0.1326454033771107,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4841,-0.1776735459662289,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4842,-0.1724202626641651,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4843,0.0971857410881801,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4844,-0.0386491557223264,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4845,-0.1977485928705441,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4846,-0.2022514071294559,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4847,-0.0142589118198874,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4848,-0.0628517823639775,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4849,0.3157598499061914,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4850,0.0848030018761726,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4851,0.1722326454033771,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4852,0.1151969981238274,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4853,-0.0026266416510318,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4854,0.1345215759849906,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4855,-0.3176360225140713,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4856,-0.0015009380863039,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4857,-0.0016885553470919,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4858,-0.0519699812382739,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4859,0.0924953095684803,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4860,0.0797373358348968,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4861,-0.0544090056285178,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4862,0.0949343339587242,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4863,0.0909943714821763,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4864,-0.1928705440900563,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4865,0.1043151969981238,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4866,-0.0848030018761726,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4867,-0.0853658536585365,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4868,-0.3833020637898687,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4869,0.1268292682926829,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4870,-0.0956848030018761,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4871,-0.1125703564727955,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4872,0.0294559099437148,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4873,-0.0373358348968105,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4874,0.226078799249531,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4875,0.1020637898686679,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4876,-0.275797373358349,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4877,0.1634146341463414,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4878,7.504690431519e-4,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4879,0.0716697936210131,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4880,-0.0769230769230769,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4881,-0.172983114446529,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4882,-0.2919324577861164,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4883,0.1457786116322702,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4884,0.0682926829268292,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4885,0.149343339587242,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4886,0.249906191369606,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4887,0.2352720450281426,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4888,0.1106941838649155,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4889,-0.0557223264540337,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4890,-0.1450281425891182,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4891,0.0294559099437148,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4892,0.0833020637898686,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4893,0.0159474671669793,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4894,0.0727954971857411,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4895,-0.074108818011257,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4896,-0.1067542213883677,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4897,-0.2437148217636023,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4898,0.0915572232645403,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4899,-0.150281425891182,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4900,-0.1322701688555347,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4901,0.1435272045028142,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4902,0.1287054409005628,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4903,-0.0393996247654784,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4904,-0.0592870544090056,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4905,-0.1673545966228893,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4906,0.2120075046904315,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4907,0.0043151969981238,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4908,0.0097560975609756,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4909,0.251031894934334,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4910,-0.1187617260787992,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4911,0.098499061913696,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4912,0.1926829268292683,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4913,-0.1262664165103189,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4914,0.125515947467167,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4915,-0.0112570356472795,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,4916,0.1671669793621013,0.4622889305816136
